codigo,descricao,gtin,preco,estoque
543069,MOLHO ALHO SOETO 200ML CHIMICHURRI,7898278401161,10.98,0
543070,MOLHO ALHO SOETO 200ML ERVAS FINAS,7898278401154,10.98,0
543071,MOLHO PIMENTA SOETO 200ML CASEIRO 543071,7898278401109,10.98,0
543072,MOLHO PIMENTA SOETO 200ML BIQUINHO,7898278402250,13.9,0
543077,MOLHO SOETO 200ML CHURRASCO,7898278401406,10.98,0
543168,MOLHO SABOROSO 150ML SHOYU,7893596000058,3.99,5000
543263,MOLHO KISABOR 240ML CHIMICHURRI,7898416524684,6.99,0
543311,MOLHO PRESIDENT TP 200G BRANCO,7891097104077,5.79,33000
543312,MOLHO PRESIDENT TP 200G 4QJOS,7891097104060,5.79,14000
544056,MOLHO TOM FUGINI SC 300G HOT DOG,7897517206581,3.49,49000
544128,MOLHO STA CLARA 250G 4 QUEIJOS,7896504307744,12.9,2000
544773,MOLHO DA SERRA 1.05L ALHO,7898909954905,8.99,0
545067,MOLHO PIMENTA SOETO 200ML TRAD,7898278401130,10.98,0
546078,MOLHO SALSARETTI SC 300G TRADICIONAL,7898930142654,2.99,84000
546225,MOLHO HELLMANNS SQZ 335G VEGANO,7891150078185,17.69,16000
546470,MOLHO QUERO SC 240G PIZZA,7896102501933,3.69,37000
546665,MOLHO TOM POMAROLA SC 300G TRAD,7896036099988,4.69,247000
547212,MOLHO TARANTELA SC 300G BOLONHESA,7896036099520,3.49,20000
547285,MOLHO QUERO SC 300G ER.FINAS,7896102501971,3.49,48000
547651,MOLHO TARANTELA SC 300G PIZZA,7896036099490,3.49,59000
547745,MOLHO QUERO SC 240G MANJERICAO,7896102501889,3.69,24000
548272,BARBECUE PREMIUM ODERICH 270G,7896041190748,7.99,1000
548341,MOLHO PESTO FILIPPO BERIO 190G AZEITONA,8002210129252,32.9,0
549399,MOLHO DE TOMATE MARINARA UNIAGRO 350G,7896579901427,22.9,0
549400,MOLHO DE TOMATE BASILICO 350G,7896579901489,22.9,0
549604,PASSATA POMAROLA CHEF 300G,7896036099445,6.49,25000
549695,PASSATA POMAROLA VD 700G,7896036098806,23.9,0
549771,MOLHO TOM HEINZ SC 300G TRAD,7896102501896,4.49,0
549945,AZEITONA OLE VD 140G RECHEADA,7891032014379,12.9,18000
549946,MOLHO OLE SC 300G TRADICIONAL,7891032014621,1.69,9
549947,MOLHO OLE SC 300G PIZZA,7891032014638,2.59,142000
549948,MOLHO OLE SC 300G MANJERICAO,7891032014645,2.59,59000
549949,MOLHO OLE SC 300G ERVAS FINAS,7891032014652,2.59,59000
549950,MOLHO OLE SC 300G AZEITONA,7891032014669,2.99,69000
549951,EXT TOM OLE SC 300G,7891032014690,2.99,69000
549952,MOLHO OLE SC 300G BOLONHESA,7891032014676,3.49,55000
549962,MOLHO AO PESTO 170G EXTREMO,7898691502933,31.9,0
550313,MOLHO TOM OLE VD 320G TRAD,7891032015239,8.49,2000
550314,MOLHO TOM OLE VD 320G MANJERICAO,7891032015246,8.49,1000
550315,MOLHO TOM OLE VD 320G AZEITONAS,7891032015253,8.49,0
550330,MOLHO SANTA CLARA 250G CHEDDAR,7896504308376,12.9,3000
550604,MOLHO KISABOR 240ML CAESAR,7898416527517,6.99,7000
550739,MOLHO HELLMANS 210ML CAESAR,7891150070905,16.9,0
551042,MOLHO TARANTELA SC 460G TRAD,7896036099780,3.99,32000
551198,MOLHO KI SABOR 200G TARTARO,7898937864061,7.69,1000
551199,MOLHO BILLYJACK 365G ORIGINAL,7898937864467,12.9,9000
551202,MOLHO KISABOR 1.01KG ORIGINAL,7898937864115,26.9,0
551203,MOLHO BILLYJACK 355G MOLHO VERDE,7898937864535,12.9,11000
551386,MOLHO HELLMANNS 210ML LIMAO/ERVAS,7891150070912,16.9,6000
551547,MOLHO ODERICH 220G BURGER,7896041172911,8.99,17000
552366,MOLHO FOR MEAT 235ML ARGENTINO,40198880,29.9,0
552367,MOLHO CURRY KUHNE 250ML,40804941,24.9,0
552368,MOLHO BARBECUE KUHNE 250ML,4012200383803,24.9,0
552369,MOLHO FOR MEAT 235ML BARBECUE,40198651,29.9,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
552371,MOLHO STEAK SAUCE KUHNE 250ML,40804927,24.9,0
552372,MOLHO FOR MEAT 235ML SRIRACHA,40198637,29.9,0
552373,MOLHO ODERICH 220G CHEDDAR,7896041172935,8.99,1000
552632,MOLHO PREDILECTA 300G ERVAS,7896292334038,2.49,2000
552633,MOLHO PREDILECTA 300G HOT DOG,7896292334052,2.49,2000
552637,MOLHO PREDILECTA 300G MANJER,7896292334076,2.49,0
553172,MOLHO TOM POMODORO SC 300G TRADICIONAL,7896036098981,1.59,2
553356,MOLHO ESCURO DEMIGLACE 500G TECNUTRI,7898286808013,27.9,0
553365,MOLHO KOKKA 500ML SWEET CHILI,7898176234571,23.9,0
553366,MOLHO KOKKA 500ML TONKATSU KOKKU,7898176234670,22.9,0
553762,MOLHO EXTREMO 335G CHIMI,7898624721189,19.9,0
553978,MOLHO DE ERVAS ADOBO EXTREMO SABOR 330G,7898956201403,19.9,0
554012,MOLHO D CHEFF 180ML CHURRAS PICANTE,7898416520822,4.99,2000
554453,MOLHO PIMENTA 150ML EXTRA FORTE,7898958253639,9.9,0
554603,MOLHO DE TOM ODERICH 230G PASSATA RUSTICA,7896041120370,3.99,32000
554833,MOLHO PIM KNORR 60ML,7891150097087,15.9,70000
554855,MOLHO TRAD ODERICH 300G STAND UP,7896041120349,2.49,255000
555198,MOLHO PESTO POMAROLA VD 190G,7896036000786,34.99,0
555383,KISABOR PURE BATATA 160G,7898416521355,10.99,0
555526,MOLHO KISABOR 1.01KG CHEDDAR,7898416524097,26.9,1000
555692,MOLHO HANKS 320G BARBECUE,7898621153495,8.99,0
555814,MOLHO COPRA 150ML SHOYU,7898596081885,11.9,0
556198,MOLHO SAKURA 150ML SHOYU LIGHT,7896007800056,4.99,0
556380,MOLHO SHOYU FUGINI SC 150ML,7897517200220,5.99,19000
556621,MOLHO PRESIDENT 200G FUNGHI,7891097106477,5.79,8000
556622,MOLHO ELEGE 200G CEBOLA,7891097106484,5.79,23000
556930,MOLHO HELLMANNS 360G 3EM1,7891150099388,15.9,131000
557202,MOLHO KARUI 250ML TARE,7898270966958,15.9,1000
557413,MOLHO TOM HEINZ VD 320G RUSTICO,7896102503227,15.9,0
557414,MOLHO TOM HEINZ VD 320G OLIVA,7896102503241,15.9,0
557793,MOLHO TOM TOMARELLI SC 300G,7896140666205,1.49,6
557794,MOLHO TOMATE REYMAX SC 300G PIZZA,7896140650259,1.59,125000
557795,MOLHO TOMATE REYMAX SC 300G MANJERICAO,7896140650266,1.99,74000
557961,MOLHO SHOYU PASEO 1.01L,7899496604044,13.99,4000
557962,MOLHO PIMENTA PASEO 1.01L,7899496603986,13.99,22000
557963,MOLHO ALHO PASEO 1.01L,7899496603962,9.9,9000
557964,MOLHO SHOYU PASEO 150ML,7899496604037,4.99,14000
557965,MOLHO PIMENTA PASEO 150ML,7899496603979,3.99,7000
557966,MOLHO ALHO PASEO 150ML,7899496603955,3.99,31000
558091,MOLHO KI SABOR 150ML PIMENTA,7898416524523,3.29,0
558092,MOLHO KI SABOR 150ML PIPOCA,7898416524448,3.29,0
558099,EXT TOM OLE LT 280G,7891032015451,4.49,28000
558590,MOLHO KARUI 250ML TERIYAKI,7898270968457,24.9,35000
558601,OLEO DE GERGELIM 100 ML,7898270966880,24.9,0
558628,MOLHO KARUI 250ML AGRIDOCE,7898270968464,25.9,8000
558960,MOLHO TOMATE BONARE HOT DOG S.300G,7899659901065,2.49,0
559180,MOLHO KISABOR 240ML PARMESAO,7898416524738,5.99,0
559687,MOLHO SHOYU KARUI LIGHT 150ML,7898270967672,6.99,0
559715,MOLHO KISABOR 190ML LIMAO,7898937864085,7.49,0
560031,MOLHO ALHO KISABOR 1.01L,7898416529801,13.99,0
560032,MOLHO PIMENTA KIISABOR 1L,7898416529818,13.99,0
560033,MOLHO SHOYU KISABOR 1.01L,7898416529832,13.99,0
560115,MOLHO OLE MASTERCHEF VD 420G 560115,7891032015277,12.99,9000
560116,MOLHO OLE MASTERCHEF VD 420G 560116,7891032015284,12.99,10000
560117,MOLHO OLE MASTERCHEF VD 420G 560117,7891032015291,12.99,12000
560118,PASSATA TOM OLE VD 420G,7891032015338,12.99,9000
560134,BARBECUE HELLMANNS SQZ 280G,7891150105607,24.9,19000
560844,MOLHO KITANO 150ML INGLES,7891095150120,6.99,0
560846,MOLHO KITANO 150ML SHOYU,7891095150144,6.99,0
560847,MOLHO KITANO 150ML ALHO,7891095155590,6.99,0
561042,MOLHO HELLMANNS 3/1 PIC 370G,7891150027824,14.9,2000
561372,MOLHO SAKURA 150ML SHOYU TRAD,7896007811007,5.99,0
561373,MOLHO SOJA AJI-NO-SHOYU 150ML,7896007811021,4.99,0
562411,MOLHO TOM FUGINI SC 300G TRAD,7897517206086,1.99,2
563670,MOLHO KENKO 150ML ALHO,7896007811311,6.99,0
566522,MOLHO TOM FUGINI SC 1.7KG PIZZA,7897517206185,14.9,2000
566693,MOLHO SALSARETTI SC 300G MANJERICAO,7891300085599,4.69,0
568294,MOLHO EXTREMO SABOR 150ML INGLES,7898909955889,2.99,0
568325,MOLHO EXTREMO SABOR 270G BARBECUE,7898691500199,5.99,0
292,TEMP SUINA SULITA KG FILE MIGNON,7898199123692,45.9,0
529,TEMP SUINO SULITA KG PERNIL,7898199120844,39.9,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
605,TEMP SUINO SULITA KG FILE COSTELA,7898199124903,36.9,0
631,TEMP AURORA KG COSTELA,7891164014117,59.98,0
1015,TEMP TEMPERALLE 10G OREGANO C PIMENTA,7898953715590,4.19,6000
1017,TEMP TEMPERALLE 20G COENTRO MOIDO,7898953710519,4.19,22000
1075,MOLHO PESTO BARILLA GENOVESE 190G,8076809579346,44.9,0
1076,MOLHO BARILLA VD 400G OLIVE,8076809513449,35.99,0
1077,MOLHO BARILLA VD 400G POMODORO,8076809513395,35.99,0
1335,COND PAPRICA DEFUMADA NATUSUL 15G,7898515607608,4.49,0
47293,TEMP SUINA SULITA KG PICANHA,7898199122657,49.9,0
47727,TEMP SUINO SULITA KG LOMBO INGLES,7898199124910,29.98,0
500112,TEMP AJI SAL POTE 100G PIMENTA,7891132082117,8.99,0
500377,SAL TEMP SABOR DA SERRA SC 500G ALHO/SAL,7898909954011,3.99,0
501071,CRAVO DA INDIA KITANO SC 8G,7891095154289,4.99,0
501102,TEMP ADIGEL 250G COMPLETO,7897106800862,3.69,49000
501103,TEMP ADIGEL 250G SEM/PIMENTA,7897106800879,3.69,45000
501104,TEMP ADIGEL 250G AVES,7897106800886,3.69,30000
502474,AJI SAL P CHURRASCO 500G,7891132080038,10.9,8000
502683,SAL TEMP SABOR DA SERRA SC 500G C/ PIMENTA,7896581601261,3.99,0
502735,TEMP ADIGEL 250G ALHO E SAL,7897106800077,3.69,27000
503463,ALHO ADIGEL 200G PICADO,7897106801258,7.89,66000
505222,CONDIMENTO SAZON 60G,7891132000449,5.99,2
505849,TEMPERO SABOR AMI 1KG S/ PIMENTA,7891132019069,19.9,29000
505850,TEMPERO SABOR AMI 1KG C/ PIMENTA,7891132019076,19.9,12000
506258,TEMP AJI SAL PACOTE 250G,7891132081011,6.49,3000
506259,SAL AJI SAL 1KG CHURRASCO,7891132080021,19.9,2000
506260,SAL AJI SAL 1KG,7891132080014,19.9,6000
508758,TEMPERO SABOR AMI 1KG ALHO/SAL,7891132019052,19.9,43000
509081,CANELA PO NATURASUL 30G,7898515600630,4.49,98000
509082,GUACO NATURASUL 10G,7898515600647,4.49,6000
509084,CANELA NATURASUL CASCA 30G,7898515600821,6.99,5000
509086,OREGANO NATURASUL 15G,7898515600289,4.49,3000
509181,CHA MALVA NATURASUL 15G,7898515601385,4.49,15000
509184,NOZ MOSCADO PO NATURASUL 15G,7898515600678,7.99,12000
509317,COND NOZ MOSCADA GRAO NATURASUL 15G,7898515600661,8.99,13000
509636,ENDRO NATURASUL 25G,7898515600258,3.99,9000
509637,COND MELISSA NATURASUL 10G,7898515601309,3.99,0
510866,NOZES SEM CASCA BOM PRINCIPIO 60G,7897500603496,14.9,10000
511358,ALHO ADIGEL SEM SAL 200G PASTA,7897106801487,7.89,53000
511563,PIMENTA PRETA NAURASUL GRAO 15G,7898515600203,5.49,21000
511618,COND CURRY NATURASUL 30G,7898332912343,4.49,8000
512098,TEMP FRITZ FRIDA 230G AVES,7890300345405,3.89,0
512099,TEMP FRITZ FRIDA 230G S/PIMENTA,7890300345443,3.89,0
512100,TEMP FRITZ FRIDA 230G C/ PIMENTA,7890300345429,3.89,0
512101,TEMP FRITZ FRIDA 230G ALHO E SAL,7890300345450,3.89,0
512991,TEMP ORIENTAL HONDASHI 60G,7891132040018,14.9,36000
514215,BICARBONATO SODIO NATURALSUL 90G,7898515602825,4.49,4000
514310,TEMP KITANO 1KG POTE,7891095005543,16.9,0
514796,CEB CRISTAL PRINCIPIO VD 180G,7897500601621,16.9,15000
514869,TEMP COMP ODERICH 1KG C/PIMENTA,7896041180114,9.9,0
514871,TEMP ODERICH CP 300G FRANGO,7896041180046,3.99,43000
515253,TEMP KITANO 1KG S PIMENTA,7891095005567,16.9,0
515733,OREGANO KITANO 10G,7891095154067,3.99,0
516307,COMINHO EM PO NATURASUL 30G,7898515600937,4.49,12000
516586,CHA CARQUEJA NATURASUL 10G,7898515600098,4.49,7000
517594,TEMPERO ACAFRAO NATURASUL 20G,7898515600111,4.49,0
518556,TEMPERO NATURASUL 190G OREG/ALHO,7898515603242,10.9,0
518557,TEMPERO NATURASUL 190G ALHO/CEB/S 518557,7898515603211,10.9,4000
518605,CALDO CHEF LINE KITANO 1KG GALINHA,7891095014705,22.9,0
518792,CEB CRISTAL PRINCIPIO SC 120G,7897500602437,8.99,66000
519090,CORANTE ARCOLOR 10ML 519090,7896226300016,6.49,23000
519468,CALDO CHEF LINE KITANO 1KG CARNE,7891095014699,22.9,0
519635,TEMP P CHURRAS NATURASUL 1KG GROSSO,7898515600548,6.49,27000
520159,AMAC CARNE AJINOMOTO 1.1KG,7891132005888,29.9,0
520205,TEMPERO NATURASUL 190G ALHO/CEB/S 520205,7898515602245,10.9,4000
520224,TEMPERO NATURASUL 200G ALHO/ERVAS FINAS,7898515603235,10.9,11000
520257,CANELA CHINA KITANO 20G CASCA,7891095154098,5.99,0
520346,TEMP EMPANA SAZON 60G SABORES,7891132009008,5.99,41000
520421,CANELA MOIDA NATURASUL 25G,7898515603068,6.49,3000
520809,AZEIT.CEB.PIMENTA BOM PRICIPIO 200G,7897500601713,19.9,11000
520902,AROMA DR OETKER 30ML BAUNILHA,7891048043011,10.9,15000
521637,COMP CHIMARRAO NATURASUL 25G,7898515600692,4.49,4000
521692,ANIS ESTRELADO NATURASUL 20G 521692,7898515600241,7.99,6000
521699,TEMP SALVIA NATURASUL 15G,7898515600685,4.49,5000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
521700,ALHO NATURASUL POTE 190G,7898515600074,10.9,6000
521707,SAL AMONIACO NATURASUL 90G,7898917608968,5.98,21000
521710,TEMP ALECRIM NATURASUL 15G,7898475530312,4.49,92000
521711,COND CAMOMILA NATURASUL 15G,7898515600739,4.49,2000
521712,COND ERVA DOCE NATURASUL 25G,7898515600265,4.49,12000
521716,PIMENTA NATURASUL 25G PRETA,7898515603051,5.99,3000
521767,TEMP SALSA NATURASUL 15G,7898515600227,4.49,9000
522643,COMPOSTO CHIMARRAO NATURASUL 50G,7898917608890,4.99,0
522644,ESSENCIA P/ BOLO ARCOLOR 30ML BAUNILHA,7896226300344,8.49,13000
522884,CANELA CASCA NATURASUL POTE 10G,7898515603075,5.99,0
523347,PIMENTA KITANO SC 50G REINO MOID PTA,7891095154012,9.9,0
523491,TEMPERO KITANO 12G CHIMICHURRI,7891095026494,7.99,0
523823,ALHO ADIGEL SEM SAL 200G ALHO CEB SALSA,7897106801869,7.89,36000
524161,COLORIFICO KITANO 500G,7891095029594,6.99,0
525116,TEMP AJINOMOTO RECEITA S/P 450G 525116,7891132000012,13.9,13000
525491,GL BOM PRINCIPIO 250G CEB CARAM,7897500600938,24.9,1000
525975,AROMA ARTIFICIAL LIQ MONOPOL 30ML,7898236721232,6.99,10000
526044,CONDIMENTO CURRY YOKI 50G,7891095604777,8.99,0
526512,BICARBONATO DE KITANO YOKI 80G,7891095604753,5.99,0
526612,CALDO APTI 114G,7896327513315,3.99,57000
526616,CALDO APTI 57G,7896327513216,1.99,2
527178,NOZMOSCADA KITANO 8G,7891095154319,5.99,0
527179,SALSA DES KITANO YOKI 8G,7891095154630,3.99,400000
527849,BICARBONATO APTI 100G,7896327510314,2.99,1000
528292,TEMP MAGGI NATUSABOR 40G,7891000242612,3.59,0
529116,GL BOM PRINCIPIO 250G ALHO CARAM,7897500604318,24.9,3000
529206,AMACIANTE APTI 120G CARNE,7896327512271,6.99,4000
529217,COND TOMILHO NATUSUL 20G,7898515604188,4.49,11000
529218,ALHO GRANULADO NATUSUL 20G,7898515604164,4.99,7000
530439,COLORAU NATTUSUL 500G,7898515609084,15.9,7000
530639,SAL MARINHO VITAO 1KG,7896063243026,8.99,14000
531109,AMACIANTE CARNE APTI 1.05KG,7896327512226,16.9,3000
531332,TEMPERO BAIANO NATTUSUL 20G,7898515609039,4.49,2000
531686,COND NATUSUL FEIJAO MAGICO UN,7898515608995,4.49,3000
531720,ALHO EMBALADO 100G,42882793960,9.9,461000
531723,COND VINAGRETE NATUSUL 15G,7898515609046,4.49,2000
531874,TEMP EXTREMO 500G CHURRASCO,7896581601162,3.99,0
531875,SAL TEMP SABOR DA SERRA SC 500G AMACIANTE,7896581601346,2.99,0
532220,CALDO PO APTI 1.050 KG CARNE,7896327511427,13.99,4000
532221,CALDO PO APTI 1.050 KG GALINHA,7896327511410,13.99,16000
533206,TEMP COMP ODERICH 1KG S/PIMENTA,7896041180084,9.9,12000
533388,SAL MARINHO JASMINE 1KG,7896283000164,9.98,6000
534171,TEMP ODERICH CP 300G ALHO E SAL,7896041180107,3.99,61000
534172,TEMP ODERICH CP 300G COMPLETO 534172,7896041180008,3.99,27000
534173,TEMP ODERICH CP 300G S/ PIMENTA,7896041180022,3.99,22000
534214,COND PAPRICA DEFUMADA NATUSUL 20G,7898515609169,4.49,47000
534655,CALDO EM PO MAGGI 35G CARNE,7891000285800,2.49,2
534656,CALDO EM PO MAGGI 35G GALINHA,7891000285848,2.49,1
536414,TEMPERA TUDO NATTUSUL 20G,7898515609008,4.49,899000
537036,SAL PARRILLA 550G CHIMICHURRI,7898624724029,16.9,0
537037,SAL PARRILA EXT SABOR 550G ADOBO,7898624724043,16.99,0
537043,TEMP EXTREMO SABOR 200G DRY RUB,7898624724081,19.9,0
537052,ALHO PICADO EXTREMO SABOR 200G,7898909955797,6.99,0
537053,ALHO PASTA EXTREMO SABOR 200G,7898948062029,6.99,0
537212,MAGGI CALDO DE CARNE 1.1KG,7891000120187,22.9,0
537424,CALDO PO MAGGI 1.01KG GALINHA,7891000120163,22.9,0
537524,COMP LACT PO PIRACANJUBA 1KG,7898215152668,29.9,1000
537594,ACAFRAO DA TERRA KITANO 50G,7891095150359,6.99,0
537624,TEMP APTI 120G AVES PEIXES E SALADAS,7896327513087,6.49,3000
537625,TEMP APTI 120G CARNES,7896327513070,6.49,5000
537629,TEMP EXTREMO SABOR 1.010KG COMPLETO,7898624725255,10.9,0
537681,ALHO NATURASUL POTE 200G,7898515603815,10.9,0
537692,TEMP EXTREMO SABOR 230G S/PIMENTA,7898909955926,4.49,0
537693,TEMP EXTREMO SABOR 230G ALHO SAL,7898909955902,4.49,0
537837,TEMP EXTREMO SABOR 1.010KG ALHO/SAL,7898624725231,10.9,0
537961,TEMP FIT EXTREMO SABOR 60G P/ OVO,7898956201724,13.9,0
537964,AMACIANTE CARNE EXTREMO SABOR 90G,7898624720830,9.9,0
538535,PIMENTA MALAGUETA NATTUSUL 30G,7898515603204,10.9,12000
538592,TEMP EXTREMO SABOR 250G BLACK RUB,7898691500175,17.9,0
538593,TEMP EXTREMO SABOR 250G STEAK RUB,7898691500380,19.9,0
538594,TEMP EXTREMO SABOR 250G BURGUER RUB,7898691500373,21.9,0
538902,GELEIA QUEENSBERRY 320G ALHO,7896214500763,26.9,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
539105,SAL GROSSO D GOIAS 500G CHIMICHURRI,7898912222152,11.9,0
539218,MOLHO HELLMANS 400G CEBOLA,7891150071230,14.9,7000
540263,CALDO EM PO MAGGI 35G LEGUMES,7891000310199,2.49,2
541273,CEBOLA GRANULADA NATUSUL 30G,7898515602450,4.49,0
541316,NOZES S/CASCA UNIAGRO 80G,7896579901083,14.9,40000
541356,PIMENTA EXT SABOR 150G BIQUINHO,7898956201540,19.9,0
541734,PIMENTA BRANCA MOIDA NATTUSUL 30G,7898515603792,4.99,19000
541957,SAL DE PARRILLA C/ALHO 500G CHEFF,7898489771060,19.9,0
541977,TEMP EXT SABOR 40G PIMENTA CALABRESA,7898624723336,9.9,0
541978,TEMP EXT SABOR 50G ADOBO,7898624723299,9.9,0
541979,TEMP EXT SABOR 50G CHIMICHURRI,7898624723305,9.9,0
541988,TEMP EXT SABOR GALETO 1.010KG,7898624725262,7.99,0
542004,ALHO. CEBOLA E SALSA NATTUSUL 190G,7898515605048,10.9,0
542258,GENGIBRE EM PO NATUSSUL 20G,7898515606076,4.49,9000
542379,COND NATURASUL CHIMICHURRI 20G DEFUMADO,7898515606182,4.49,16000
542434,AJI-SAL CHURASCO PARRILHA 500G,7891132082988,32.9,2000
542637,SAL PARRILLA CHEFF 500G,7898489771183,15.99,0
542663,TEMP MAGGI MEU SEGREDO 49G CHEIRO VERDE,7891000339916,4.49,612000
542664,TEP MAGGI MEU SEGREDO 49G ALHO CEBOLA,7891000339954,4.49,631000
542665,TEMP MAGGI MEU SEGREDO 49G TOMATE,7891000340073,4.49,495000
542680,TEMP EXTREMO SABOR 90G CEB CRISPY,7898624725835,21.9,0
542681,FUMACA PO EXTREMO SABOR 150G,7898624724210,19.9,0
542682,SAL PARRILLA 550G ALHO DEF,7898691500168,16.9,0
542683,SAL PARRILA EXT SABOR 550G ERVAS FINAS,7898624724036,16.99,0
542685,ESP DRINK GIN 10G CALIENTE,7898624725828,6.99,0
542691,ACAFRAO EXTREMO SABOR 70G,7898624723275,10.9,0
542692,ALHO PO EXTREMO SABOR 50G,7898624724098,9.9,0
542693,ERVAS FINAS EXTREMO SABOR 20G,7898624723794,9.9,0
542695,PAPRICA PIC EXTREMO SABOR 70G,7898624723367,9.9,0
542696,CRAVO EXTREMO SABOR 45G,7898624723800,11.9,0
542697,OREGANO EXTREMO SABOR 20G,7898624723381,9.9,0
542698,CANELA PO EXTREMO SABOR 50G,7898624723282,9.9,0
542714,SAL PARRILLA EXTREMO SABOR 300G CHIMICHURRI,7898624724333,5.99,5000
543043,TEMP SEGREDO CASEIRO 450G S/PIMENTA,7898278402434,11.89,0
543044,TEMP SEGREDO CASEIRO 450G C/PIMENTA,7898278402441,11.89,0
543045,TEMP REFOGA SOETO 200G ALHO/CEB/SALSA,7898278401222,8.99,0
543046,ALHO SOETO 200G TRITURADO,7898278400218,10.9,0
543068,MOLHO PIMENTA SOETO 200ML ABAC/HORT,7898278402267,10.98,0
543158,TEMP SABOROSO 500G PIMENTA 543158,7893596000249,3.99,8000
543160,CEBOLA PO EXTREMO SABOR 150G,7898624724104,9.9,0
543170,ALHO SABOROSO PT 200G PAPRICA,7893596000096,7.99,2000
543172,ALHO SABOROSO PT 200G ERVAS FINAS,7893596000089,7.99,3000
543173,ALHO SABOROSO PT 200G CEB/SALSA,7893596000065,7.99,1000
543174,ALHO SABOROSO PT 200G ALHO PURO,7893596000010,7.99,3000
543305,SAL PARRILHA CLASSIC CHEF 500G CHIMICHURRI,7898489771053,19.9,0
543454,TEMP BAIANO EXT SABOR 200G,7898624726634,19.9,0
543518,CEBOLA ALHO SALSA KITANO 40G,7891095605170,6.99,0
543540,ALHO SOETO 90G FRITO,7898278400300,11.99,0
543908,ALHO/CEB/SALSA EXTREMO SABOR 50G,7898624723312,9.9,0
544664,PIMENTA EXT SABOR 60G PRETA,7898624723817,9.9,0
544668,PASSATA DON RAVELLO 680G 544668,602883421394,25.9,0
544763,ALHO LAURITO 200G TRITURADO,7898278400713,7.89,0
545407,TEMP PICK GF 500G BURGUER,7898940628940,10.9,0
545733,TEMP NEILAR 500G COMP C/PIMENTA,7896706300451,5.99,10000
546005,TEMP ARISCO CP 300G S/PIMENTA,7891700011204,7.99,30000
546006,TEMP ARISCO CP 300G ALHO/SAL,7891700012102,7.99,104000
546071,TEMP KITANO MAIS SABOR 60G CARNES,7891095605576,5.99,0
546099,COMINHO PO EXTREMO SABOR 50G,7898624723374,9.9,0
546101,SAL PARRILA EXT SABOR 650G PIMENTA PRETA,7898624725910,16.99,0
546102,SAL PARRILA EXT SABOR 650G FRANGO,7898624725927,16.99,0
546103,SAL PARRILA EXT SABOR 550G CORDEIRO,7898624729598,16.99,0
546273,COND NATTUSUL UN PORTUGUESA TRAD,7898515607240,4.49,4000
546361,TEMP EXTREMO SABOR 230G GALETO,7898909955919,4.49,0
547149,SAL PARIL EXTREMO GREMIO 650G,7898958253752,42.9,0
547150,SAL PARIL EXTREMO INTER 650G,7898958253783,39.9,0
547152,MOEDOR SAL ROSA EXTREMO 100G,7898958253912,19.9,0
547153,MOEDOR SAL ROSA EXTREMO 90G CHIMICHURRI,7898958253936,19.9,0
547157,MOEDOR SAL ROSA EXTREMO 50G MIX PIM,7898958253905,23.9,0
547507,CEBOLA GRANULADA KITANO 20G,7891095015825,3.99,0
547521,CALDO MAGGI 152G CARNE,7891000251454,5.49,36000
547649,ALHO NATTUSUL 1KG PICADO,7898515603785,29.9,2000
